trade_id,offer_id,buyer_id,seller_id,open_ts,accept_ts,settle_ts,amount_paid,settled_bool,settlement_tx_stub,synthetic_trade
synthetic_6342ccc08401,offer_ev_owner_01_1736315400,grid,ev_owner_01,2025-01-08T05:50:00Z,2025-01-08T05:50:00Z,2025-01-08 06:05:00+00:00,0.8973,True,9dc204fba14b42d8919b91d4646f7c21,True
synthetic_fa3e5f745a0a,offer_ev_owner_01_1736315700,grid,ev_owner_01,2025-01-08T05:55:00Z,2025-01-08T05:55:00Z,2025-01-08 06:10:00+00:00,0.973,True,9e5914fb768b404da23943cd503ea984,True
synthetic_a42ec2532fd7,offer_ev_owner_01_1736316000,grid,ev_owner_01,2025-01-08T06:00:00Z,2025-01-08T06:00:00Z,2025-01-08 06:15:00+00:00,0.8177,True,f77352908aa04a81a2dc66b7c01a0912,True
synthetic_c697371721e4,offer_ev_owner_01_1736316300,grid,ev_owner_01,2025-01-08T06:05:00Z,2025-01-08T06:05:00Z,2025-01-08 06:20:00+00:00,1.0273,True,42818dd5767a4bb8a76e1946524e159e,True
synthetic_527efd055d70,offer_ev_owner_01_1736316600,grid,ev_owner_01,2025-01-08T06:10:00Z,2025-01-08T06:10:00Z,2025-01-08 06:25:00+00:00,1.0075,True,d705106618244b1fb875c44451004785,True
synthetic_c9dd81c5d678,offer_ev_owner_01_1736316900,grid,ev_owner_01,2025-01-08T06:15:00Z,2025-01-08T06:15:00Z,2025-01-08 06:30:00+00:00,1.006,True,652563fcec2c4028ad2da176282f00bd,True
synthetic_0741a51ab058,offer_ev_owner_01_1736317200,grid,ev_owner_01,2025-01-08T06:20:00Z,2025-01-08T06:20:00Z,2025-01-08 06:35:00+00:00,0.9873,True,195d0d45627f4abc8ba2e22d0b27a8f3,True
synthetic_067826373ba1,offer_ev_owner_01_1736317500,grid,ev_owner_01,2025-01-08T06:25:00Z,2025-01-08T06:25:00Z,2025-01-08 06:40:00+00:00,0.8439,True,aadecb36e2504a19afc46c33261f047b,True
synthetic_98b7fa288ef6,offer_ev_owner_01_1736317800,grid,ev_owner_01,2025-01-08T06:30:00Z,2025-01-08T06:30:00Z,2025-01-08 06:45:00+00:00,0.846,True,f820dbd7ea0e49968e9f00cbd6796903,True
synthetic_05efaf59810c,offer_ev_owner_01_1736318100,grid,ev_owner_01,2025-01-08T06:35:00Z,2025-01-08T06:35:00Z,2025-01-08 06:50:00+00:00,0.9363,True,c525e07d299144479cfe524b2d8a2fc5,True
synthetic_8626d9057140,offer_ev_owner_01_1736318400,grid,ev_owner_01,2025-01-08T06:40:00Z,2025-01-08T06:40:00Z,2025-01-08 06:55:00+00:00,0.9286,True,7707547a8a71485aa1c10ef7a74e1ef4,True
synthetic_151b1a0681e6,offer_ev_owner_01_1736318700,grid,ev_owner_01,2025-01-08T06:45:00Z,2025-01-08T06:45:00Z,2025-01-08 07:00:00+00:00,0.833,True,8c47a24a79ea435dadb204ad293a6b11,True
synthetic_b5c5d87353f4,offer_ev_owner_01_1736319000,grid,ev_owner_01,2025-01-08T06:50:00Z,2025-01-08T06:50:00Z,2025-01-08 07:05:00+00:00,0.9087,True,3fae0caa25854112911df3f289056ef2,True
synthetic_ecc69c3953cd,offer_ev_owner_01_1736319300,grid,ev_owner_01,2025-01-08T06:55:00Z,2025-01-08T06:55:00Z,2025-01-08 07:10:00+00:00,0.824,True,ef4aa8b3840d47bf8fbccb9f5af23d51,True
synthetic_460d510fa740,offer_ev_owner_01_1736319600,grid,ev_owner_01,2025-01-08T07:00:00Z,2025-01-08T07:00:00Z,2025-01-08 07:15:00+00:00,0.9473,True,cd46700d04bc4dbf947d0dd502480746,True
synthetic_73269e7deb18,offer_ev_owner_01_1736319900,grid,ev_owner_01,2025-01-08T07:05:00Z,2025-01-08T07:05:00Z,2025-01-08 07:20:00+00:00,0.905,True,a464ec2411814035b000de42a3c9ec60,True
synthetic_3f98df597f7d,offer_ev_owner_01_1736320200,grid,ev_owner_01,2025-01-08T07:10:00Z,2025-01-08T07:10:00Z,2025-01-08 07:25:00+00:00,0.834,True,e97658e9275146f0a00b192936cba90d,True
synthetic_e219b9ed852d,offer_ev_owner_01_1736320500,grid,ev_owner_01,2025-01-08T07:15:00Z,2025-01-08T07:15:00Z,2025-01-08 07:30:00+00:00,0.7441,True,ad0294b101d44396bf9fcfcce7fa1c9d,True
synthetic_f03a6ea08595,offer_ev_owner_01_1736320800,grid,ev_owner_01,2025-01-08T07:20:00Z,2025-01-08T07:20:00Z,2025-01-08 07:35:00+00:00,0.7868,True,c3593100d8f94a0db0d5219cba16203e,True
synthetic_369fb1f7f859,offer_ev_owner_01_1736321100,grid,ev_owner_01,2025-01-08T07:25:00Z,2025-01-08T07:25:00Z,2025-01-08 07:40:00+00:00,0.8923,True,7a0658764c9f49ee9793ecfb8427b4ee,True
synthetic_bf009dea37f7,offer_ev_owner_01_1736321400,grid,ev_owner_01,2025-01-08T07:30:00Z,2025-01-08T07:30:00Z,2025-01-08 07:45:00+00:00,0.9411,True,dff3346d9dd24e9a82c9126cc671abe4,True
synthetic_6dea04efba7d,offer_ev_owner_01_1736321700,grid,ev_owner_01,2025-01-08T07:35:00Z,2025-01-08T07:35:00Z,2025-01-08 07:50:00+00:00,0.8613,True,96d0d2793733435b99a50b4dd3a56969,True
synthetic_daf411535f9d,offer_ev_owner_01_1736322000,grid,ev_owner_01,2025-01-08T07:40:00Z,2025-01-08T07:40:00Z,2025-01-08 07:55:00+00:00,0.8049,True,722aaaf960e749e9a52ab603fcf5886c,True
synthetic_85ddf9b61251,offer_ev_owner_01_1736322300,grid,ev_owner_01,2025-01-08T07:45:00Z,2025-01-08T07:45:00Z,2025-01-08 08:00:00+00:00,0.8356,True,201b40522b7c4838b94c100dc4724859,True
synthetic_6178d7c3c3be,offer_ev_owner_01_1736322600,grid,ev_owner_01,2025-01-08T07:50:00Z,2025-01-08T07:50:00Z,2025-01-08 08:05:00+00:00,0.9347,True,b91c123fafcd4cb183ee1a87060d9537,True
synthetic_960f12801102,offer_ev_owner_01_1736322900,grid,ev_owner_01,2025-01-08T07:55:00Z,2025-01-08T07:55:00Z,2025-01-08 08:10:00+00:00,0.9469,True,a50dcf3127ed4007a91288f68f115e16,True
synthetic_e78a7848b7c8,offer_ev_owner_01_1736323200,grid,ev_owner_01,2025-01-08T08:00:00Z,2025-01-08T08:00:00Z,2025-01-08 08:15:00+00:00,0.8199,True,f1ac3bff878d426cb37bdaa88f067814,True
synthetic_ad5525f2af6c,offer_ev_owner_01_1736323500,grid,ev_owner_01,2025-01-08T08:05:00Z,2025-01-08T08:05:00Z,2025-01-08 08:20:00+00:00,0.7256,True,a4fc9901512141ce81e49a531beb4099,True
synthetic_fc4979dc0101,offer_ev_owner_01_1736323800,grid,ev_owner_01,2025-01-08T08:10:00Z,2025-01-08T08:10:00Z,2025-01-08 08:25:00+00:00,0.8204,True,c1e01a1e01d841f5bd5ec447febf6e92,True
synthetic_b5b6085f03ac,offer_ev_owner_01_1736324100,grid,ev_owner_01,2025-01-08T08:15:00Z,2025-01-08T08:15:00Z,2025-01-08 08:30:00+00:00,0.7675,True,4b96eb4882a14908becb314164961b9a,True
synthetic_acbb6bff2453,offer_ev_owner_01_1736324400,grid,ev_owner_01,2025-01-08T08:20:00Z,2025-01-08T08:20:00Z,2025-01-08 08:35:00+00:00,0.7061,True,840f98754ac24e49a7ce28392a32cad7,True
synthetic_ac1debe87049,offer_ev_owner_01_1736324700,grid,ev_owner_01,2025-01-08T08:25:00Z,2025-01-08T08:25:00Z,2025-01-08 08:40:00+00:00,0.6953,True,e71d1805667c495a9ea3353e84d6d0b6,True
synthetic_d48025d89cc5,offer_ev_owner_01_1736325000,grid,ev_owner_01,2025-01-08T08:30:00Z,2025-01-08T08:30:00Z,2025-01-08 08:45:00+00:00,0.7708,True,7acbf0e3636b450b818d5bf53ce487d7,True
synthetic_8220ff779c9c,offer_ev_owner_01_1736325300,grid,ev_owner_01,2025-01-08T08:35:00Z,2025-01-08T08:35:00Z,2025-01-08 08:50:00+00:00,0.658,True,e03552f733e240a8b45cc2966d4a3f79,True
synthetic_8eafb9373ec2,offer_ev_owner_01_1736325600,grid,ev_owner_01,2025-01-08T08:40:00Z,2025-01-08T08:40:00Z,2025-01-08 08:55:00+00:00,0.6447,True,1b8088f652d44741ac2ea6169761933c,True
synthetic_ae99931bec88,offer_ev_owner_01_1736325900,grid,ev_owner_01,2025-01-08T08:45:00Z,2025-01-08T08:45:00Z,2025-01-08 09:00:00+00:00,0.6962,True,a418c5b5087c4591a66b9623f96c902d,True
synthetic_1fc47f8e6fd2,offer_ev_owner_01_1736326200,grid,ev_owner_01,2025-01-08T08:50:00Z,2025-01-08T08:50:00Z,2025-01-08 09:05:00+00:00,0.6579,True,f13b09c6b3a145b4b00c97fecfa2c028,True
synthetic_32fd3360ed05,offer_ev_owner_01_1736326500,grid,ev_owner_01,2025-01-08T08:55:00Z,2025-01-08T08:55:00Z,2025-01-08 09:10:00+00:00,0.5706,True,425e8ec4293d4f8e99d6a451c16ff2ae,True
synthetic_50f55b119dd0,offer_ev_owner_01_1736326800,grid,ev_owner_01,2025-01-08T09:00:00Z,2025-01-08T09:00:00Z,2025-01-08 09:15:00+00:00,0.619,True,c6cf74f1c8b8450d97ca3c345871f7ab,True
synthetic_4032843f5e28,offer_ev_owner_01_1736327100,grid,ev_owner_01,2025-01-08T09:05:00Z,2025-01-08T09:05:00Z,2025-01-08 09:20:00+00:00,0.4838,True,59cd5436ce5043dfafbf49ceffe37666,True
synthetic_8bf0eaa7e153,offer_ev_owner_01_1736397300,grid,ev_owner_01,2025-01-09T04:35:00Z,2025-01-09T04:35:00Z,2025-01-09 04:50:00+00:00,0.533,True,600901e0df674424b87b0db7044fdf07,True
synthetic_be61b372dd44,offer_ev_owner_01_1736397600,grid,ev_owner_01,2025-01-09T04:40:00Z,2025-01-09T04:40:00Z,2025-01-09 04:55:00+00:00,0.6455,True,40b7ede3438641489ea26449e0c6e346,True
synthetic_d386d09b70f2,offer_ev_owner_01_1736397900,grid,ev_owner_01,2025-01-09T04:45:00Z,2025-01-09T04:45:00Z,2025-01-09 05:00:00+00:00,0.5912,True,be25dd9fdacb4dc39b2d3358553027b1,True
synthetic_7e45256b51f7,offer_ev_owner_01_1736398200,grid,ev_owner_01,2025-01-09T04:50:00Z,2025-01-09T04:50:00Z,2025-01-09 05:05:00+00:00,0.6754,True,f8895068410b413bad9db265bcd52c55,True
synthetic_0d830dbeda85,offer_ev_owner_01_1736398500,grid,ev_owner_01,2025-01-09T04:55:00Z,2025-01-09T04:55:00Z,2025-01-09 05:10:00+00:00,0.6466,True,516b3ed9da954a26a71a5c32e35aa98a,True
synthetic_a5f451002f57,offer_ev_owner_01_1736398800,grid,ev_owner_01,2025-01-09T05:00:00Z,2025-01-09T05:00:00Z,2025-01-09 05:15:00+00:00,0.7469,True,dbdf55286b964a4499ff6462ad867bf5,True
synthetic_3f014dc40219,offer_ev_owner_01_1736399100,grid,ev_owner_01,2025-01-09T05:05:00Z,2025-01-09T05:05:00Z,2025-01-09 05:20:00+00:00,0.7543,True,f3391b1b5bff4c1fafce3e3f98bd606d,True
synthetic_1f6bf80885a7,offer_ev_owner_01_1736399400,grid,ev_owner_01,2025-01-09T05:10:00Z,2025-01-09T05:10:00Z,2025-01-09 05:25:00+00:00,0.8248,True,b04640771ef841daaac4c62ff42ff19f,True
synthetic_2559046fb02c,offer_ev_owner_01_1736399700,grid,ev_owner_01,2025-01-09T05:15:00Z,2025-01-09T05:15:00Z,2025-01-09 05:30:00+00:00,0.7093,True,8c0ab9c87f4c4424bf17d7014b29b91f,True
synthetic_c8fd50802e82,offer_ev_owner_01_1736400000,grid,ev_owner_01,2025-01-09T05:20:00Z,2025-01-09T05:20:00Z,2025-01-09 05:35:00+00:00,0.8057,True,d4905bb781b2479db7890009bcd2b88b,True
synthetic_2f982d0ba3b2,offer_ev_owner_01_1736400300,grid,ev_owner_01,2025-01-09T05:25:00Z,2025-01-09T05:25:00Z,2025-01-09 05:40:00+00:00,0.8916,True,15d441349b924fc5a020b01457f2760e,True
synthetic_5bb6d377aff9,offer_ev_owner_01_1736400600,grid,ev_owner_01,2025-01-09T05:30:00Z,2025-01-09T05:30:00Z,2025-01-09 05:45:00+00:00,0.817,True,171b338e3a79486cae6459a2e91311e2,True
synthetic_759ada5c5ee3,offer_ev_owner_01_1736400900,grid,ev_owner_01,2025-01-09T05:35:00Z,2025-01-09T05:35:00Z,2025-01-09 05:50:00+00:00,0.8521,True,5ae968d40f35455cbcc80e3fbd7b982e,True
synthetic_726d98fb1ab0,offer_ev_owner_01_1736401200,grid,ev_owner_01,2025-01-09T05:40:00Z,2025-01-09T05:40:00Z,2025-01-09 05:55:00+00:00,0.9135,True,c25da4ba7586426b9552b354b6945e30,True
synthetic_1779e73379b2,offer_ev_owner_01_1736401500,grid,ev_owner_01,2025-01-09T05:45:00Z,2025-01-09T05:45:00Z,2025-01-09 06:00:00+00:00,0.9393,True,d34c798f59d74d8b94384ea179b90b87,True
synthetic_dfa42f71de17,offer_ev_owner_01_1736401800,grid,ev_owner_01,2025-01-09T05:50:00Z,2025-01-09T05:50:00Z,2025-01-09 06:05:00+00:00,0.8823,True,c954d6b3ca8e44cfa6148689c134fa37,True
synthetic_ed4ec23c6540,offer_ev_owner_01_1736402100,grid,ev_owner_01,2025-01-09T05:55:00Z,2025-01-09T05:55:00Z,2025-01-09 06:10:00+00:00,1.0252,True,8f4437c50f1b4233bc8d808144c65dce,True
synthetic_8ecd57c7acf2,offer_ev_owner_01_1736402400,grid,ev_owner_01,2025-01-09T06:00:00Z,2025-01-09T06:00:00Z,2025-01-09 06:15:00+00:00,0.8692,True,66517153cef14bb694e10adf370f4412,True
synthetic_7bfb151d47a7,offer_ev_owner_01_1736402700,grid,ev_owner_01,2025-01-09T06:05:00Z,2025-01-09T06:05:00Z,2025-01-09 06:20:00+00:00,0.8792,True,cf6668db28e14f3d88a074da624ef8a4,True
synthetic_6016c8dbbe8f,offer_ev_owner_01_1736403000,grid,ev_owner_01,2025-01-09T06:10:00Z,2025-01-09T06:10:00Z,2025-01-09 06:25:00+00:00,1.0092,True,f0d6d8e95a724082934f2e0087a7bb78,True
synthetic_f372cece9f85,offer_ev_owner_01_1736403300,grid,ev_owner_01,2025-01-09T06:15:00Z,2025-01-09T06:15:00Z,2025-01-09 06:30:00+00:00,1.0456,True,3b1d0dbf6f964544932b4b1d61010390,True
synthetic_1d98dd64e666,offer_ev_owner_01_1736403600,grid,ev_owner_01,2025-01-09T06:20:00Z,2025-01-09T06:20:00Z,2025-01-09 06:35:00+00:00,1.0715,True,c704efca093e4f0ab560c3a266ef584e,True
synthetic_b91baa14d2df,offer_ev_owner_01_1736403900,grid,ev_owner_01,2025-01-09T06:25:00Z,2025-01-09T06:25:00Z,2025-01-09 06:40:00+00:00,0.9322,True,d2cda55481784dd9b810e4e00a7cdb52,True
synthetic_d57a2641723b,offer_ev_owner_01_1736404200,grid,ev_owner_01,2025-01-09T06:30:00Z,2025-01-09T06:30:00Z,2025-01-09 06:45:00+00:00,1.0081,True,18d8c6531c1446ac90c575a778930c51,True
synthetic_a34ec8b6b2ea,offer_ev_owner_01_1736404500,grid,ev_owner_01,2025-01-09T06:35:00Z,2025-01-09T06:35:00Z,2025-01-09 06:50:00+00:00,1.0106,True,a62e5a99c01d4fa8bcaf1a159affcf1f,True
synthetic_40ea5603749c,offer_ev_owner_01_1736404800,grid,ev_owner_01,2025-01-09T06:40:00Z,2025-01-09T06:40:00Z,2025-01-09 06:55:00+00:00,0.9585,True,4cc7c3fc43f846b49916f4f77b3ff62e,True
synthetic_ef02b37d17c7,offer_ev_owner_01_1736405100,grid,ev_owner_01,2025-01-09T06:45:00Z,2025-01-09T06:45:00Z,2025-01-09 07:00:00+00:00,0.9575,True,d90161c66a9e46e79d710009f5127e21,True
synthetic_fe63d1539423,offer_ev_owner_01_1736405400,grid,ev_owner_01,2025-01-09T06:50:00Z,2025-01-09T06:50:00Z,2025-01-09 07:05:00+00:00,1.0068,True,9c0e45d3def04f58b354afa41f4dbac9,True
synthetic_524b3ea3bb66,offer_ev_owner_01_1736405700,grid,ev_owner_01,2025-01-09T06:55:00Z,2025-01-09T06:55:00Z,2025-01-09 07:10:00+00:00,1.0182,True,68b646eaf075404f8d2fb8927edb6159,True
synthetic_52a44b308fe5,offer_ev_owner_01_1736406000,grid,ev_owner_01,2025-01-09T07:00:00Z,2025-01-09T07:00:00Z,2025-01-09 07:15:00+00:00,0.9639,True,536dd44ebe834cb58ef77d455563daef,True
synthetic_39f21bcf9b8e,offer_ev_owner_01_1736406300,grid,ev_owner_01,2025-01-09T07:05:00Z,2025-01-09T07:05:00Z,2025-01-09 07:20:00+00:00,1.0,True,1d332e73a0c048fbb27bcef551d3f281,True
synthetic_bffd207c4bb0,offer_ev_owner_01_1736406600,grid,ev_owner_01,2025-01-09T07:10:00Z,2025-01-09T07:10:00Z,2025-01-09 07:25:00+00:00,1.0556,True,09b82e0c296742b3bcc292f1dac7aee2,True
synthetic_cbc0bfb186f9,offer_ev_owner_01_1736406900,grid,ev_owner_01,2025-01-09T07:15:00Z,2025-01-09T07:15:00Z,2025-01-09 07:30:00+00:00,0.8892,True,297a46e19e6a4b538181d7c2984ed2bc,True
synthetic_5c5f1cb529bf,offer_ev_owner_01_1736407200,grid,ev_owner_01,2025-01-09T07:20:00Z,2025-01-09T07:20:00Z,2025-01-09 07:35:00+00:00,0.8604,True,86194340120548428aba121505c0197c,True
synthetic_0a077f16e1c9,offer_ev_owner_01_1736407500,grid,ev_owner_01,2025-01-09T07:25:00Z,2025-01-09T07:25:00Z,2025-01-09 07:40:00+00:00,0.9113,True,73244ad54903455e9c31d4400d57e223,True
synthetic_3d5c8f51cce3,offer_ev_owner_01_1736407800,grid,ev_owner_01,2025-01-09T07:30:00Z,2025-01-09T07:30:00Z,2025-01-09 07:45:00+00:00,1.0222,True,72bbb38b59074a399acf7104bf9d4c0f,True
synthetic_d08d52ffa664,offer_ev_owner_01_1736408100,grid,ev_owner_01,2025-01-09T07:35:00Z,2025-01-09T07:35:00Z,2025-01-09 07:50:00+00:00,0.9388,True,709ec7c6aac444f2b03dc4fcde94767f,True
synthetic_0ed36b1403ad,offer_ev_owner_01_1736408400,grid,ev_owner_01,2025-01-09T07:40:00Z,2025-01-09T07:40:00Z,2025-01-09 07:55:00+00:00,0.9842,True,b3e6b5a6997e463998deeb9b3c5a377e,True
synthetic_886a6b9df019,offer_ev_owner_01_1736408700,grid,ev_owner_01,2025-01-09T07:45:00Z,2025-01-09T07:45:00Z,2025-01-09 08:00:00+00:00,0.999,True,a083e0b99e88442ca03c5f884e053a5e,True
synthetic_acea898c6e6e,offer_ev_owner_01_1736409000,grid,ev_owner_01,2025-01-09T07:50:00Z,2025-01-09T07:50:00Z,2025-01-09 08:05:00+00:00,0.7943,True,9b783657ff5b4851b58055d804c5f5f0,True
synthetic_bef4b1634968,offer_ev_owner_01_1736409300,grid,ev_owner_01,2025-01-09T07:55:00Z,2025-01-09T07:55:00Z,2025-01-09 08:10:00+00:00,0.9355,True,0b32dfd8d137453e8f06b6c8bd9c3b5e,True
synthetic_993c0af4adbd,offer_ev_owner_01_1736409600,grid,ev_owner_01,2025-01-09T08:00:00Z,2025-01-09T08:00:00Z,2025-01-09 08:15:00+00:00,0.7961,True,45ea226a4bf34c5bb531165ef6fd2be9,True
synthetic_df3f6b1b14a6,offer_ev_owner_01_1736409900,grid,ev_owner_01,2025-01-09T08:05:00Z,2025-01-09T08:05:00Z,2025-01-09 08:20:00+00:00,0.9332,True,8941df394ab14bcfae7fbe0dceab8969,True
synthetic_b535cc68eef8,offer_ev_owner_01_1736410200,grid,ev_owner_01,2025-01-09T08:10:00Z,2025-01-09T08:10:00Z,2025-01-09 08:25:00+00:00,0.778,True,64eda5dff3cb4837ab72d3ce6924ba38,True
synthetic_0de1cca28c77,offer_ev_owner_01_1736410500,grid,ev_owner_01,2025-01-09T08:15:00Z,2025-01-09T08:15:00Z,2025-01-09 08:30:00+00:00,0.7368,True,a0937de3ecfd4275bf1d53700bed59cc,True
synthetic_012c98432c4e,offer_ev_owner_01_1736410800,grid,ev_owner_01,2025-01-09T08:20:00Z,2025-01-09T08:20:00Z,2025-01-09 08:35:00+00:00,0.8583,True,dfd7746a1be64ffa89c545f399102e82,True
synthetic_1edebfd16aef,offer_ev_owner_01_1736411100,grid,ev_owner_01,2025-01-09T08:25:00Z,2025-01-09T08:25:00Z,2025-01-09 08:40:00+00:00,0.8362,True,2f1b7da544c647788469fc4f689a4994,True
synthetic_1b8c7742637d,offer_ev_owner_01_1736411400,grid,ev_owner_01,2025-01-09T08:30:00Z,2025-01-09T08:30:00Z,2025-01-09 08:45:00+00:00,0.6443,True,fb992e4d43eb402ba441b0794f4ee457,True
synthetic_20bbd06c0497,offer_ev_owner_01_1736412000,grid,ev_owner_01,2025-01-09T08:40:00Z,2025-01-09T08:40:00Z,2025-01-09 08:55:00+00:00,0.69,True,ead697b776df4198821cacc4cda1572a,True
synthetic_6ed62eb27aa9,offer_ev_owner_01_1736412300,grid,ev_owner_01,2025-01-09T08:45:00Z,2025-01-09T08:45:00Z,2025-01-09 09:00:00+00:00,0.706,True,9bcbcecc67174911ab638ec01fd98852,True
